cbsa_code,cbsa_title,state_code,county_code,persons,households,age_lt_1,age_1_to_2,age_3_to_4,age_5,age_6,age_7_to_9,age_10_to_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22_to_24,age_25_to_29,age_30_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_60_to_61,age_62_to_64,age_65_to_74,age_75_to_84,age_ge_85,inc_lt_2500,inc_2500_4999,inc_5000_7499,inc_7500_9999,inc_10000_12499,inc_12500_14999,inc_15000_17499,inc_17500_19999,inc_20000_22499,inc_22500_24999,inc_25000_27499,inc_27500_29999,inc_30000_34999,inc_35000_39999,inc_40000_49999,inc_50000_74999,inc_ge_75000,worked_35_plus,worked_1_to_34_hours,car_truck_or_van__drive_alone,car_truck_or_van__carpool,public_transportation,walked_only,other_means,worked_at_home,commute_lt_5,commute_5_to_9,commute_10_to_14,commute_15_to_20,commute_20_to_29,commute_30_to_44,commute_45_to_59,commute_gt_60,jan_ave_temp,feb_ave_temp,mar_ave_temp,apr_ave_temp,may_ave_temp,june_ave_temp,july_ave_temp,aug_ave_temp,sept_ave_temp,oct_ave_temp,nov_ave_temp,dec_ave_temp,jan_precip,feb_precip,mar_precip,apr_precip,may_precip,june_precip,july_precip,aug_precip,sept_precip,oct_precip,nov_precip,dec_precip,ag_forestry_fish_mining,construction,manufacturing_nondurable,manufacturing_durable,transportation,comms_and_util,wholesale_trade,retail_trade,finance_insurance_realestate,business_repair,personal_entertainment_and_rec,health_services,educational_services,other_pro_services,public_admin
11180,"Ames, IA",19,015,98510.0,33396.0,1456.0,2534.0,2320.0,1141.0,1019.0,3290.0,4737.0,1183.0,1381.0,1373.0,1411.0,2949.0,4892.0,4784.0,4765.0,8952.0,9657.0,6716.0,8944.0,7551.0,3730.0,1462.0,1921.0,5448.0,3509.0,1385.0,1317.0,2614.0,2760.0,2766.0,2916.0,2440.0,2559.0,2222.0,2334.0,2080.0,1750.0,1548.0,2294.0,1222.0,1398.0,928.0,279.0,40887.0,17217.0,25481.0,9025.0,776.0,5816.0,1542.0,2250.0,3600.0,10527.0,10512.0,6634.0,5635.0,3600.0,1216.0,1077.0,14.58,20.94,35.025000000000006,49.11,60.36,70.0,74.085,70.975,63.235,51.125,36.38,22.575000000000003,0.9045000000000001,1.1305,1.9605000000000001,3.255,4.1455,4.7635,3.3899999999999997,4.3155,3.2635,2.7640000000000002,1.7105000000000001,0.9844999999999999,3081.0,2289.0,1837.0,3150.0,1529.0,955.0,1372.0,7895.0,1874.0,1651.0,1815.0,3138.0,10518.0,1581.0,2919.0
11200,"Amherst Town-Northampton, MA",25,015,138813.0,44253.0,1421.0,2647.0,2588.0,1358.0,1389.0,5016.0,7174.0,1936.0,2021.0,2246.0,2337.0,4983.0,6279.0,6084.0,6324.0,10425.0,12731.0,10842.0,13216.0,11509.0,6393.0,2499.0,3569.0,8255.0,4148.0,1423.0,1483.0,3849.0,3769.0,3661.0,3597.0,3267.0,3734.0,3315.0,3256.0,2838.0,2268.0,1930.0,2798.0,1556.0,1599.0,1011.0,326.0,54333.0,24285.0,38577.0,11000.0,3070.0,8945.0,1275.0,2036.0,4543.0,11913.0,12822.0,10010.0,11754.0,8272.0,1992.0,1596.0,21.53,22.380000000000003,34.1,44.67,56.77,64.97,69.94,68.38,59.73,48.41,38.74,26.67,4.505,2.77,4.453,3.897,4.36,4.109,4.208,4.864,4.308000000000001,4.079,3.878,4.376,1048.0,2360.0,7025.0,6274.0,1659.0,1099.0,1329.0,10421.0,2442.0,1683.0,2082.0,7055.0,16679.0,2459.0,2438.0
11220,"Amsterdam, NY",36,057,53439.0,19845.0,621.0,1399.0,1289.0,651.0,687.0,2379.0,3315.0,881.0,889.0,899.0,940.0,786.0,775.0,774.0,720.0,2288.0,3939.0,3648.0,5116.0,5547.0,3433.0,1364.0,2009.0,5435.0,2677.0,978.0,835.0,2141.0,1919.0,1920.0,2068.0,1667.0,1667.0,1450.0,1528.0,1177.0,846.0,598.0,794.0,465.0,430.0,206.0,95.0,19295.0,4791.0,12402.0,5792.0,583.0,2085.0,227.0,738.0,1332.0,4295.0,4502.0,2827.0,2859.0,3110.0,1173.0,759.0,19.54,20.34,32.37,43.48,56.63,64.96000000000001,69.84,68.12,59.42999999999999,47.8,37.2,25.4,2.913,2.23,3.552,3.178,3.575,4.285,3.829,3.501,4.276999999999999,3.418,3.575,3.283,1166.0,942.0,4819.0,3427.0,707.0,696.0,780.0,2665.0,671.0,544.0,618.0,1802.0,1474.0,703.0,1410.0
11360,"Anderson Creek, NC",37,085,59570.0,20148.0,1062.0,1829.0,1748.0,865.0,872.0,2791.0,3706.0,1011.0,1124.0,1097.0,1108.0,1326.0,1603.0,1657.0,1504.0,3569.0,4890.0,4095.0,6342.0,5972.0,2897.0,1108.0,1358.0,4030.0,1601.0,405.0,1469.0,2276.0,2401.0,2218.0,2082.0,1890.0,1611.0,1315.0,1306.0,932.0,742.0,438.0,741.0,286.0,258.0,177.0,104.0,22341.0,4504.0,15099.0,7108.0,14.0,1142.0,412.0,675.0,1440.0,3835.0,3831.0,3617.0,4063.0,3810.0,1430.0,1695.0,41.09,42.1,52.05,60.21,67.51,74.13,78.14,77.63,72.37,59.83,51.2,43.98,4.45,3.625,4.859,3.192,4.725,4.066000000000001,4.503,4.044,4.646,3.14,3.377,3.898000000000001,1687.0,2017.0,4699.0,2508.0,545.0,605.0,880.0,3134.0,676.0,629.0,913.0,1067.0,2199.0,505.0,1466.0
11380,"Andrews, TX",48,003,13323.0,4423.0,307.0,538.0,500.0,249.0,234.0,768.0,929.0,231.0,245.0,218.0,280.0,257.0,240.0,260.0,254.0,771.0,1120.0,863.0,1453.0,1459.0,661.0,181.0,301.0,682.0,263.0,59.0,182.0,259.0,251.0,364.0,401.0,373.0,326.0,259.0,331.0,351.0,275.0,249.0,271.0,201.0,210.0,113.0,47.0,5153.0,859.0,4194.0,1288.0,8.0,168.0,213.0,71.0,478.0,2278.0,1469.0,583.0,221.0,381.0,286.0,186.0,40.64,46.39,54.64,62.56,70.5,78.37,79.87,77.99,71.71000000000001,62.42999999999999,49.56,43.82,0.4649999999999999,0.445,0.321,0.774,1.745,1.806,2.483,2.354,3.631,1.318,0.604,0.361,1850.0,458.0,85.0,408.0,230.0,136.0,176.0,755.0,191.0,216.0,236.0,483.0,445.0,159.0,228.0
11420,"Angola, IN",18,151,24694.0,8754.0,383.0,726.0,673.0,367.0,348.0,1135.0,1596.0,419.0,468.0,436.0,454.0,518.0,543.0,538.0,519.0,1320.0,1863.0,1761.0,2753.0,2391.0,1260.0,509.0,707.0,1879.0,858.0,270.0,381.0,631.0,683.0,742.0,744.0,744.0,818.0,690.0,667.0,513.0,472.0,330.0,525.0,287.0,241.0,185.0,94.0,9571.0,2529.0,6777.0,2169.0,41.0,621.0,155.0,517.0,965.0,2282.0,1620.0,1584.0,1429.0,931.0,420.0,763.0,20.1,21.9,35.34,46.7,58.38,67.22,71.16,69.31,62.53000000000001,49.99,38.34,27.17,1.759,1.6629999999999998,3.326,3.163,3.5,3.828,3.674,3.242,3.254,2.01,2.504,2.835,653.0,636.0,769.0,2880.0,398.0,249.0,351.0,1838.0,417.0,195.0,360.0,448.0,925.0,297.0,216.0
11460,"Ann Arbor, MI",26,161,264748.0,92937.0,3967.0,6826.0,6444.0,3281.0,3130.0,10681.0,14723.0,3488.0,3778.0,3876.0,3994.0,7037.0,8937.0,9285.0,9656.0,24374.0,32428.0,24978.0,28904.0,21196.0,9579.0,3158.0,4175.0,9663.0,5362.0,1828.0,3136.0,5506.0,5633.0,5860.0,6665.0,5692.0,6438.0,5987.0,6162.0,5297.0,5499.0,4583.0,7656.0,5821.0,6658.0,5100.0,1573.0,111107.0,39836.0,80262.0,21220.0,4848.0,13732.0,1995.0,2890.0,5171.0,17950.0,24849.0,24942.0,25439.0,15066.0,5251.0,4131.0,19.74,21.41,33.89,45.24,57.19,66.17999999999999,70.42999999999999,68.7,61.32000000000001,48.93,37.84,26.46,1.625,1.3279999999999998,2.678,2.854,2.915,3.286,2.517,3.091,2.929,1.723,2.338,2.564,1656.0,4443.0,5064.0,23576.0,2835.0,1913.0,2179.0,18196.0,5025.0,6062.0,4009.0,15221.0,27967.0,6414.0,3994.0
11500,"Anniston-Oxford, AL",01,015,119761.0,39651.0,1701.0,3533.0,3485.0,1737.0,1694.0,5670.0,7729.0,1962.0,2139.0,2181.0,2255.0,3439.0,3439.0,3321.0,2817.0,7395.0,9934.0,8797.0,12713.0,11723.0,5586.0,2084.0,2818.0,7562.0,3235.0,812.0,2515.0,4473.0,4183.0,3639.0,3561.0,3291.0,3255.0,2943.0,2448.0,1871.0,2022.0,1275.0,1792.0,1062.0,879.0,465.0,135.0,44278.0,9511.0,32458.0,10406.0,308.0,4837.0,899.0,555.0,3761.0,7400.0,8829.0,9941.0,9068.0,6887.0,1466.0,1558.0,40.62,42.98,52.8,60.16,67.24,74.75,78.36,77.58,72.53999999999999,60.0,51.05,44.010000000000005,6.513,4.074,8.705,5.628,5.078,3.68,4.507,3.757,5.265,2.598,3.739,4.720000000000001,482.0,2236.0,5407.0,5393.0,1200.0,1059.0,1871.0,6900.0,1707.0,1223.0,1738.0,2835.0,3921.0,1345.0,5232.0
11540,"Appleton, WI",55,015,159666.0,52449.0,2941.0,5335.0,5124.0,2635.0,2362.0,7617.0,11736.0,3115.0,3397.0,3547.0,3696.0,3422.0,3414.0,3160.0,3003.0,8689.0,13661.0,11916.0,17349.0,14753.0,6988.0,2438.0,3589.0,9391.0,4927.0,1461.0,1277.0,3096.0,3250.0,3271.0,3538.0,3858.0,4435.0,4231.0,4920.0,4046.0,3353.0,2887.0,3888.0,2254.0,2036.0,1598.0,668.0,58648.0,18927.0,45954.0,11968.0,1055.0,6253.0,1066.0,3932.0,4511.0,14106.0,14583.0,13108.0,11707.0,6001.0,1020.0,955.0,11.925,16.91,28.935000000000002,42.44,55.525,64.545,69.665,66.725,58.55500000000001,47.44,33.345,19.64,1.445,1.2000000000000002,2.605,2.797,3.301,3.202,3.1795,4.0875,3.0,2.0665,2.0365,1.6949999999999998,4299.0,3656.0,13773.0,10459.0,1970.0,1332.0,3083.0,11743.0,3791.0,2167.0,2032.0,4417.0,5170.0,2307.0,1400.0
11580,"Arcadia, FL",12,027,19039.0,6256.0,275.0,474.0,471.0,261.0,291.0,855.0,1164.0,344.0,345.0,351.0,344.0,321.0,354.0,317.0,325.0,1030.0,1353.0,1213.0,1947.0,1813.0,1029.0,441.0,632.0,2005.0,849.0,235.0,664.0,603.0,823.0,680.0,719.0,539.0,495.0,381.0,334.0,261.0,139.0,124.0,112.0,131.0,144.0,66.0,68.0,5402.0,1100.0,3989.0,1703.0,106.0,263.0,287.0,175.0,453.0,1221.0,1236.0,1014.0,901.0,738.0,280.0,516.0,61.96,61.42999999999999,67.97999999999999,71.31,76.62,79.85,81.09,81.3,80.33,74.62,68.62,62.98,2.262,1.996,1.882,1.343,4.066,7.209999999999999,8.049,7.131,6.791,2.525,1.943,2.275,923.0,670.0,97.0,287.0,127.0,108.0,253.0,1064.0,353.0,164.0,292.0,1147.0,534.0,164.0,490.0
11620,"Ardmore, OK",40,019,43610.0,16296.0,696.0,1309.0,1367.0,718.0,642.0,2031.0,2576.0,718.0,781.0,801.0,802.0,706.0,647.0,633.0,678.0,2030.0,3284.0,2863.0,4612.0,4556.0,2316.0,854.0,1235.0,4001.0,2147.0,607.0,927.0,2201.0,1714.0,1429.0,1351.0,1109.0,1032.0,1143.0,1164.0,843.0,658.0,480.0,827.0,511.0,380.0,278.0,216.0,15189.0,3244.0,13408.0,3119.0,93.0,582.0,278.0,263.0,904.0,4079.0,4298.0,3132.0,2075.0,1837.0,353.0,524.0,37.04,43.72,53.96,62.64,70.53999999999999,79.06,83.75,81.99,74.92,64.36,50.79,43.11,1.448,1.719,3.103,3.5740000000000003,4.514,3.5810000000000004,2.05,3.03,4.462999999999999,3.864,2.3,1.515,2318.0,1419.0,2290.0,873.0,687.0,582.0,718.0,3023.0,922.0,664.0,749.0,1464.0,1062.0,654.0,572.0
11660,"Arkadelphia, AR",05,019,23326.0,8134.0,316.0,580.0,604.0,358.0,305.0,950.0,1242.0,312.0,359.0,377.0,409.0,716.0,867.0,854.0,782.0,1363.0,1638.0,1439.0,2240.0,2022.0,1119.0,440.0,675.0,2018.0,1051.0,290.0,608.0,1207.0,1022.0,785.0,708.0,582.0,531.0,494.0,502.0,337.0,405.0,160.0,286.0,150.0,148.0,106.0,50.0,7676.0,2746.0,5826.0,1944.0,29.0,821.0,133.0,231.0,868.0,2391.0,1406.0,1436.0,1089.0,1074.0,227.0,522.0,38.77,44.0,53.46,61.67,69.36,76.92999999999999,81.19,79.78999999999999,73.64,62.3,50.14,43.260000000000005,4.121,3.059,5.557,4.8100000000000005,5.238,5.27,3.984,3.458,5.3100000000000005,3.632,6.154,4.631,390.0,566.0,513.0,1823.0,245.0,189.0,192.0,1546.0,259.0,129.0,320.0,672.0,1720.0,344.0,221.0
11680,"Arkansas City-Winfield, KS",20,035,36824.0,13897.0,614.0,1094.0,960.0,515.0,481.0,1649.0,2166.0,537.0,567.0,622.0,660.0,701.0,794.0,691.0,616.0,1642.0,2792.0,2478.0,3830.0,3727.0,1857.0,744.0,1075.0,3315.0,1999.0,698.0,637.0,1420.0,1220.0,1159.0,1418.0,1091.0,1134.0,826.0,1130.0,803.0,632.0,436.0,858.0,375.0,347.0,257.0,144.0,13352.0,3504.0,10569.0,3431.0,24.0,887.0,268.0,600.0,1033.0,3875.0,4062.0,2409.0,1299.0,1268.0,494.0,761.0,27.93,34.54,46.44,56.67999999999999,64.88,75.21000000000001,80.53,78.38,70.22,59.17999999999999,44.69,35.04,1.316,1.224,2.774,3.1420000000000003,4.45,3.809,3.319,3.559,2.932,2.486,2.383,1.278,1268.0,765.0,1301.0,3000.0,714.0,292.0,584.0,2431.0,440.0,438.0,546.0,2023.0,1316.0,509.0,460.0
11700,"Asheville, NC",37,021,236341.0,88507.0,3018.0,5765.0,5529.0,2890.0,3098.0,10231.0,14486.0,3721.0,3932.0,4198.0,4019.0,3865.0,3878.0,3631.0,3389.0,10935.0,18118.0,18151.0,27877.0,24966.0,13315.0,5203.0,7245.0,21194.0,10584.0,3103.0,4895.0,9478.0,8767.0,8325.0,9270.0,7380.0,7370.0,6677.0,5773.0,4032.0,3781.0,2835.0,3794.0,2106.0,1987.0,1383.0,739.0,88282.0,19103.0,69303.0,22329.0,1376.0,3519.0,1069.0,1972.0,3781.0,12718.0,17992.0,20615.0,22174.0,14408.0,3113.0,2813.0,34.27333333333333,36.06666666666666,45.653333333333336,53.330000000000005,60.71,67.03333333333333,70.89666666666666,70.32333333333334,65.55333333333333,53.88333333333333,45.21333333333333,38.27333333333333,4.6113333333333335,3.296333333333333,6.314333333333334,3.811,6.086666666666667,4.361999999999999,4.292666666666666,4.394333333333333,4.879333333333333,4.091333333333334,4.3933333333333335,3.9646666666666666,3521.0,7261.0,15347.0,14967.0,3562.0,2580.0,4036.0,14932.0,3601.0,2623.0,4760.0,8848.0,8052.0,3830.0,3861.0
11740,"Ashland, OH",39,005,46178.0,15913.0,742.0,1361.0,1403.0,683.0,669.0,2307.0,3016.0,776.0,763.0,855.0,856.0,912.0,1004.0,952.0,977.0,2486.0,3537.0,3263.0,5306.0,4481.0,2326.0,861.0,1211.0,3235.0,1625.0,571.0,625.0,1044.0,1330.0,1354.0,1297.0,1286.0,1523.0,1223.0,1375.0,977.0,902.0,659.0,891.0,581.0,411.0,340.0,99.0,17385.0,4663.0,13887.0,3256.0,132.0,1522.0,210.0,837.0,1516.0,4617.0,4070.0,2858.0,3007.0,2008.0,508.0,696.0,22.11,24.33,37.11,46.9,58.260000000000005,66.81,70.67999999999999,69.26,62.82000000000001,50.12,39.46,29.32,2.458,2.086,3.164,3.023,3.696,3.864,3.772,4.3420000000000005,3.722,2.284,2.599,2.915,1115.0,985.0,2780.0,4924.0,513.0,500.0,490.0,2982.0,665.0,387.0,647.0,1007.0,2043.0,602.0,692.0
11820,"Astoria, OR",41,007,32489.0,12795.0,515.0,1004.0,883.0,448.0,423.0,1352.0,1753.0,484.0,493.0,594.0,636.0,633.0,599.0,547.0,548.0,1701.0,2917.0,2458.0,3368.0,2885.0,1719.0,695.0,1089.0,2917.0,1387.0,441.0,440.0,1180.0,1333.0,1382.0,1063.0,859.0,1015.0,833.0,815.0,584.0,721.0,424.0,685.0,403.0,589.0,245.0,156.0,11609.0,3799.0,8524.0,2282.0,86.0,1223.0,436.0,460.0,1161.0,3339.0,2642.0,2188.0,1603.0,1075.0,145.0,483.0,37.47,41.3,42.55,45.97,51.010000000000005,55.27,60.24,60.7,58.69,51.06,43.03,40.13,13.416,10.712,10.12,5.545,4.002,2.506,1.461,2.068,4.444,5.695,12.407,16.817,754.0,760.0,1237.0,1492.0,524.0,314.0,200.0,2771.0,513.0,415.0,624.0,740.0,1231.0,677.0,695.0
11860,"Atchison, KS",20,005,18397.0,6225.0,270.0,543.0,534.0,235.0,228.0,852.0,1120.0,348.0,342.0,410.0,350.0,443.0,510.0,475.0,405.0,942.0,1253.0,1050.0,1787.0,1756.0,927.0,364.0,468.0,1538.0,942.0,305.0,281.0,743.0,611.0,568.0,525.0,530.0,596.0,377.0,402.0,338.0,332.0,223.0,224.0,171.0,180.0,87.0,37.0,5956.0,1587.0,4462.0,1580.0,31.0,840.0,39.0,544.0,639.0,2241.0,1657.0,816.0,568.0,511.0,199.0,322.0,22.06,29.0,41.82,54.11,63.7,73.58,78.07000000000001,75.63,67.25,55.99,41.5,30.540000000000003,1.215,1.153,2.941,3.226,4.083,3.701,3.623,4.293,5.105,3.5,2.496,1.377,615.0,362.0,839.0,1153.0,323.0,152.0,306.0,973.0,223.0,158.0,131.0,444.0,1102.0,470.0,289.0
11900,"Athens, OH",39,009,56399.0,18356.0,773.0,1497.0,1328.0,661.0,597.0,2234.0,2811.0,758.0,813.0,820.0,843.0,2165.0,3150.0,2993.0,2743.0,4544.0,4872.0,3701.0,5182.0,4279.0,2276.0,799.0,1149.0,3197.0,1719.0,495.0,1368.0,2236.0,2418.0,1813.0,1844.0,1519.0,1278.0,1220.0,1013.0,743.0,670.0,510.0,704.0,395.0,392.0,211.0,49.0,18957.0,7129.0,10736.0,4389.0,255.0,3347.0,371.0,423.0,1117.0,3912.0,4061.0,2992.0,3362.0,2281.0,726.0,877.0,26.92,29.35,41.87,50.86,60.67,68.31,72.13,71.51,65.38,52.5,42.37,33.83,3.2310000000000003,2.372,3.155,3.183,3.836,4.5520000000000005,4.553,5.345000000000001,3.791,2.903,2.682,3.128,1094.0,907.0,1271.0,977.0,533.0,954.0,363.0,3357.0,640.0,338.0,771.0,1395.0,5937.0,689.0,812.0
11940,"Athens, TN",47,107,49309.0,17247.0,724.0,1463.0,1383.0,763.0,736.0,2462.0,3353.0,855.0,958.0,912.0,882.0,843.0,799.0,780.0,818.0,2279.0,3751.0,3743.0,6121.0,5096.0,2639.0,964.0,1303.0,3484.0,1797.0,401.0,1049.0,1990.0,1845.0,1561.0,1448.0,1357.0,1480.0,1188.0,1245.0,832.0,858.0,504.0,805.0,358.0,423.0,171.0,94.0,17876.0,3186.0,13698.0,4761.0,40.0,504.0,173.0,483.0,876.0,3300.0,3956.0,3254.0,3220.0,2731.0,978.0,1109.0,36.754999999999995,39.445,49.585,57.935,65.305,72.82999999999998,76.965,76.425,70.905,57.894999999999996,48.510000000000005,40.79,6.138,4.036,8.382,4.3100000000000005,5.691000000000001,3.7024999999999997,4.4445,3.4025,5.2655,3.3985000000000003,5.013999999999999,5.622,896.0,1471.0,4521.0,3447.0,852.0,919.0,445.0,2920.0,692.0,495.0,568.0,957.0,1217.0,243.0,495.0
11980,"Athens, TX",48,213,42606.0,16087.0,587.0,1134.0,1029.0,585.0,522.0,1860.0,2487.0,637.0,750.0,727.0,723.0,714.0,772.0,653.0,523.0,1579.0,2547.0,2337.0,4384.0,4881.0,2937.0,1179.0,1765.0,4979.0,1862.0,453.0,993.0,1842.0,1729.0,1442.0,1574.0,1171.0,1228.0,1057.0,1113.0,890.0,683.0,495.0,594.0,443.0,427.0,282.0,202.0,13220.0,2835.0,11345.0,4099.0,92.0,563.0,168.0,301.0,983.0,2405.0,2706.0,2218.0,2231.0,2469.0,792.0,2520.0,43.27,48.61,57.64,64.24,71.71000000000001,79.24,83.09,81.7,76.37,66.02,54.86,47.7,3.073,2.31,3.379,4.011,4.069,3.3630000000000004,2.282,2.438,5.202,3.789,3.368,3.068,1319.0,1986.0,1301.0,2231.0,537.0,913.0,625.0,2871.0,798.0,525.0,766.0,894.0,1127.0,595.0,468.0
12020,"Athens-Clarke County, GA",13,059,113601.0,39896.0,1609.0,3056.0,2826.0,1486.0,1436.0,4706.0,6282.0,1653.0,1778.0,1643.0,1808.0,3306.0,4348.0,4939.0,4789.0,9719.0,11054.0,8783.0,11621.0,8958.0,4266.0,1591.0,2176.0,6194.0,2785.0,789.0,3228.0,4221.0,4164.0,3868.0,3933.0,3095.0,2805.0,2395.0,2245.0,1772.0,1767.0,1051.0,1962.0,1019.0,1176.0,775.0,387.0,44742.0,15657.0,33044.0,11327.0,1085.0,2279.0,997.0,1048.0,2028.0,7887.0,10527.0,11593.0,8490.0,5892.0,1365.0,1664.0,41.425,43.6425,52.89,60.595,67.4825,74.435,77.92,77.4025,72.59,60.6,51.790000000000006,44.54,6.0192499999999995,3.81575,6.692,3.63025,5.7475,3.4635,4.15775,3.73525,3.56425,3.027,3.5862499999999997,4.124750000000001,1829.0,2431.0,6590.0,4498.0,1173.0,1411.0,1739.0,7261.0,1878.0,1493.0,2332.0,2800.0,10956.0,1639.0,2342.0
12060,"Atlanta-Sandy Springs-Roswell, GA",13,013,2336758.0,823258.0,36432.0,66628.0,66009.0,34577.0,35022.0,119662.0,161125.0,40632.0,43751.0,43884.0,42916.0,41074.0,42152.0,41765.0,41562.0,132636.0,222721.0,218226.0,305911.0,228299.0,100583.0,35991.0,45974.0,120204.0,54196.0,14826.0,43828.0,61160.0,57257.0,60409.0,66767.0,57228.0,62104.0,54071.0,57694.0,45035.0,45082.0,35154.0,58015.0,37028.0,40844.0,28818.0,13310.0,923502.0,200115.0,733555.0,221469.0,72848.0,21890.0,10792.0,13084.0,24627.0,95144.0,136667.0,159551.0,223423.0,251749.0,95621.0,75701.0,40.85655172413793,42.95206896551725,52.49172413793104,59.929655172413796,67.14379310344827,74.02689655172415,77.45551724137931,76.95793103448277,72.04034482758621,59.993448275862065,51.284827586206895,44.05620689655173,6.458931034482759,4.353206896551724,7.543241379310344,4.536344827586207,5.429551724137931,3.7865172413793102,4.698793103448275,4.046689655172414,3.7568275862068963,2.9255517241379314,3.8126206896551724,4.581310344827586,14245.0,71642.0,107935.0,106194.0,72749.0,40831.0,65875.0,176496.0,79044.0,56946.0,50673.0,64723.0,78854.0,49347.0,60570.0
12100,"Atlantic City-Hammonton, NJ",34,001,276385.0,104153.0,3534.0,6441.0,6535.0,3393.0,3330.0,11569.0,16767.0,4508.0,4638.0,4797.0,4881.0,4559.0,4706.0,4567.0,4487.0,13492.0,20423.0,18917.0,27578.0,27526.0,16217.0,6352.0,9648.0,28335.0,15054.0,4131.0,3724.0,10289.0,9579.0,9809.0,10128.0,7977.0,8047.0,6651.0,6616.0,5248.0,4765.0,4057.0,5585.0,3653.0,4067.0,2801.0,1184.0,94156.0,24695.0,69740.0,21667.0,5903.0,8464.0,2123.0,2029.0,5126.0,15910.0,18526.0,20612.0,23620.0,14714.0,3674.0,5628.0,32.09,32.215,42.32,50.535,60.245000000000005,68.47,73.99000000000001,73.995,67.14500000000001,55.345,46.28,37.665000000000006,4.374,3.325,3.7535,3.3045,3.6945,3.5525,3.6105,4.867000000000001,3.553,3.8915,3.6135,3.8555,1743.0,9063.0,6238.0,5377.0,3859.0,3877.0,3199.0,20680.0,7033.0,3558.0,15166.0,8525.0,9650.0,4434.0,9074.0
12140,"Auburn, IN",18,033,33606.0,11437.0,589.0,1171.0,1118.0,595.0,540.0,1808.0,2335.0,604.0,657.0,656.0,660.0,602.0,537.0,562.0,529.0,1694.0,2705.0,2528.0,3829.0,3200.0,1600.0,566.0,803.0,2161.0,1230.0,327.0,295.0,730.0,764.0,835.0,1033.0,796.0,1020.0,830.0,1093.0,901.0,670.0,522.0,765.0,503.0,382.0,213.0,72.0,12998.0,3085.0,9384.0,2808.0,35.0,760.0,98.0,448.0,1041.0,2852.0,2591.0,1861.0,2002.0,1667.0,682.0,385.0,20.64,22.46,36.34,47.67,59.27,68.0,71.99,70.0,63.46,50.65,38.93,27.98,1.7120000000000002,1.6720000000000002,3.329,3.2840000000000003,3.486,3.959000000000001,3.606,3.594,3.077,2.039,2.599,2.872,664.0,572.0,1486.0,4807.0,563.0,316.0,569.0,1783.0,470.0,344.0,311.0,788.0,915.0,421.0,239.0
12180,"Auburn, NY",36,011,79894.0,26896.0,1243.0,2254.0,2159.0,1103.0,1076.0,3810.0,5563.0,1497.0,1539.0,1606.0,1553.0,1466.0,1420.0,1331.0,1286.0,3928.0,6503.0,5817.0,8287.0,7709.0,4331.0,1591.0,2375.0,6158.0,3124.0,1165.0,814.0,2740.0,2615.0,2279.0,2524.0,2018.0,2189.0,2275.0,1962.0,1610.0,1427.0,946.0,1725.0,835.0,656.0,313.0,108.0,27896.0,6862.0,18754.0,7316.0,671.0,2418.0,305.0,1219.0,1537.0,5168.0,6456.0,4784.0,4576.0,3887.0,1849.0,1215.0,21.1,20.83,32.45,42.89,55.54,64.09,69.2,67.78999999999999,59.82000000000001,48.38,38.39,27.15,2.65,2.274,2.962,3.087,3.204,4.601000000000001,3.511,3.726,4.49,3.595,3.498,3.511,1861.0,1501.0,2753.0,6651.0,1268.0,793.0,1052.0,4274.0,998.0,700.0,1096.0,2327.0,3193.0,1149.0,1937.0
12220,"Auburn-Opelika, AL",01,081,103112.0,35246.0,1440.0,2704.0,2664.0,1320.0,1388.0,4599.0,6278.0,1606.0,1745.0,1687.0,1703.0,3527.0,4666.0,4931.0,4581.0,8375.0,8473.0,6671.0,9616.0,8151.0,4094.0,1601.0,2023.0,5856.0,2608.0,805.0,4329.0,5008.0,3825.0,3253.0,3147.0,2227.0,2034.0,1859.0,1934.0,1410.0,1312.0,1031.0,1372.0,922.0,907.0,557.0,224.0,36598.0,11424.0,25632.0,8625.0,450.0,2110.0,713.0,455.0,1738.0,6464.0,7738.0,7338.0,6384.0,5274.0,1250.0,1036.0,44.79,46.445,55.655,62.705,69.72,76.61,79.4,78.85,74.995,63.04,54.385000000000005,47.525000000000006,6.085,4.8149999999999995,7.805,5.413,5.0120000000000005,3.8365,5.656,3.7715000000000005,4.031499999999999,2.3739999999999997,3.588,5.077,1121.0,1985.0,5548.0,3400.0,750.0,885.0,773.0,6054.0,1230.0,1022.0,1531.0,2951.0,8418.0,1255.0,1815.0
